,Codi_expedient,Tipus_accident,Descripcio_causa_mediata
9854,2018S009312    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9855,2018S009313    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9856,2018S009314    ,Abast,Not_Specified
9857,2018S009315    ,Col.lisiÃ³ lateral,Not_Specified
9858,2018S009316    ,Altres,Not_Specified
9859,2018S009317    ,Atropellament,Not_Specified
9860,2018S009318    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9861,2018S009319    ,Col.lisiÃ³ lateral,Not_Specified
9862,2018S009320    ,Abast,Not_Specified
9863,2018S009321    ,Atropellament,Not_Specified
9864,2018S009322    ,Col.lisiÃ³ lateral,No hi ha causa mediata
9865,2018S009323    ,Col.lisiÃ³ lateral,Not_Specified
9866,2018S009324    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9867,2018S009325    ,Caiguda interior vehicle,Not_Specified
9868,2018S009326    ,Col.lisiÃ³ lateral,Not_Specified
9869,2018S009327    ,Caiguda (dues rodes),Not_Specified
9870,2018S009328    ,Caiguda (dues rodes),Not_Specified
9871,2018S009328    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9872,2018S009329    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9873,2018S009330    ,Abast,Not_Specified
9874,2018S009331    ,Col.lisiÃ³ lateral,Not_Specified
9875,2018S009332    ,Col.lisiÃ³ lateral,No hi ha causa mediata
9876,2018S009333    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9877,2018S009334    ,Caiguda (dues rodes),Not_Specified
9878,2018S009335    ,Col.lisiÃ³ lateral,Not_Specified
9879,2018S009336    ,Caiguda (dues rodes),Not_Specified
9880,2018S009337    ,Atropellament,Not_Specified
9881,2018S009338    ,Abast,Not_Specified
9882,2018S009339    ,Xoc contra element estÃ tic,Not_Specified
9883,2018S009340    ,Col.lisiÃ³ lateral,Not_Specified
9884,2018S009341    ,Col.lisiÃ³ lateral,Not_Specified
9885,2018S009342    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9886,2018S009343    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9887,2018S009344    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9888,2018S009345    ,Col.lisiÃ³ lateral,Not_Specified
9889,2018S009346    ,Col.lisiÃ³ frontal,Not_Specified
9890,2018S009347    ,Caiguda (dues rodes),Not_Specified
9891,2018S009348    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9892,2018S009349    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9893,2018S009349    ,Xoc contra element estÃ tic,Not_Specified
9894,2018S009350    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9895,2018S009351    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9896,2018S009352    ,Atropellament,Not_Specified
9897,2018S009353    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9898,2018S009354    ,Altres,No hi ha causa mediata
9899,2018S009355    ,Col.lisiÃ³ lateral,Not_Specified
9900,2018S009356    ,Col.lisiÃ³ lateral,Not_Specified
9901,2018S009357    ,Abast,Not_Specified
9902,2018S009358    ,Altres,Not_Specified
9903,2018S009359    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9904,2018S009360    ,Caiguda (dues rodes),Not_Specified
9905,2018S009361    ,Atropellament,Not_Specified
9906,2018S009362    ,Col.lisiÃ³ lateral,Not_Specified
9907,2018S009363    ,Caiguda interior vehicle,Not_Specified
9908,2018S009364    ,Atropellament,No hi ha causa mediata
9909,2018S009365    ,Col.lisiÃ³ lateral,Not_Specified
9910,2018S009366    ,Col.lisiÃ³ lateral,Not_Specified
9911,2018S009367    ,Col.lisiÃ³ frontal,Not_Specified
9912,2018S009368    ,Col.lisiÃ³ lateral,Not_Specified
9913,2018S009369    ,Abast,Not_Specified
9914,2018S009370    ,Abast,Not_Specified
9915,2018S009371    ,Abast,Not_Specified
9916,2018S009372    ,Caiguda (dues rodes),Not_Specified
9917,2018S009373    ,Xoc contra element estÃ tic,Not_Specified
9918,2018S009373    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9919,2018S009374    ,Col.lisiÃ³ lateral,Not_Specified
9920,2018S009375    ,Xoc contra element estÃ tic,Not_Specified
9921,2018S009376    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9922,2018S009377    ,Caiguda (dues rodes),Not_Specified
9923,2018S009377    ,Xoc contra element estÃ tic,Not_Specified
9924,2018S009378    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9925,2018S009378    ,Col.lisiÃ³ lateral,Not_Specified
9926,2018S009379    ,Abast,Not_Specified
9927,2018S009380    ,Abast,Not_Specified
9928,2018S009381    ,Atropellament,Not_Specified
9929,2018S009382    ,Abast,Not_Specified
9930,2018S009383    ,Caiguda interior vehicle,Not_Specified
9931,2018S009384    ,Abast,Not_Specified
9932,2018S009385    ,Caiguda (dues rodes),No hi ha causa mediata
9933,2018S009385    ,Atropellament,No hi ha causa mediata
9934,2018S009386    ,Col.lisiÃ³ lateral,Not_Specified
9935,2018S009387    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9936,2018S009388    ,Xoc contra element estÃ tic,Not_Specified
9937,2018S009389    ,Col.lisiÃ³ lateral,Not_Specified
9938,2018S009390    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9939,2018S009391    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9940,2018S009392    ,Altres,Not_Specified
9941,2018S009393    ,Col.lisiÃ³ lateral,Not_Specified
9942,2018S009394    ,Atropellament,Not_Specified
9943,2018S009395    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9944,2018S009395    ,Xoc contra element estÃ tic,Not_Specified
9945,2018S009396    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9946,2018S009397    ,Caiguda (dues rodes),Not_Specified
9947,2018S009398    ,Xoc contra element estÃ tic,Not_Specified
9948,2018S009399    ,Atropellament,Not_Specified
9949,2018S009400    ,Abast,Not_Specified
9950,2018S009401    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9951,2018S009402    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9952,2018S009403    ,Abast,Not_Specified
9953,2018S009404    ,Abast,Not_Specified
9954,2018S009405    ,Abast multiple,Not_Specified
9955,2018S009406    ,Caiguda (dues rodes),Not_Specified
9956,2018S009407    ,Abast,Not_Specified
9957,2018S009408    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
9958,2018S009409    ,Col.lisiÃ³ lateral,Not_Specified
9959,2018S009410    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
9960,2018S009411    ,Col.lisiÃ³ lateral,Not_Specified
9961,2018S009412    ,Caiguda interior vehicle,Not_Specified
9962,2018S009413    ,Col.lisiÃ³ lateral,Not_Specified
9963,2018S009414    ,Abast,Not_Specified
9964,2018S009415    ,Abast,Not_Specified
9965,2018S009416    ,Abast,No hi ha causa mediata
9966,2018S009417    ,Abast multiple,Not_Specified
9967,2018S009418    ,Altres,Not_Specified
9968,2018S009419    ,Abast,No hi ha causa mediata
9969,2018S009420    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9970,2018S009421    ,Atropellament,Not_Specified
9971,2018S009422    ,Atropellament,Not_Specified
9972,2018S009423    ,Atropellament,Not_Specified
9973,2018S009424    ,Col.lisiÃ³ lateral,Not_Specified
9974,2018S009425    ,Col.lisiÃ³ lateral,Not_Specified
9975,2018S009426    ,Col.lisiÃ³ lateral,No hi ha causa mediata
9976,2018S009427    ,Atropellament,Not_Specified
9977,2018S009428    ,Xoc contra element estÃ tic,Not_Specified
9978,2018S009428    ,Atropellament,Not_Specified
9979,2018S009429    ,Atropellament,No hi ha causa mediata
9980,2018S009430    ,Abast,Not_Specified
9981,2018S009431    ,Atropellament,Not_Specified
9982,2018S009432    ,Atropellament,Not_Specified
9983,2018S009433    ,Xoc contra element estÃ tic,Not_Specified
9984,2018S009434    ,Abast,Not_Specified
9985,2018S009435    ,Col.lisiÃ³ lateral,Not_Specified
9986,2018S009436    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9987,2018S009437    ,Col.lisiÃ³ lateral,Not_Specified
9988,2018S009438    ,Col.lisiÃ³ lateral,No hi ha causa mediata
9989,2018S009439    ,Abast,Not_Specified
9990,2018S009440    ,Abast,Not_Specified
9991,2018S009441    ,Caiguda (dues rodes),Not_Specified
9992,2018S009442    ,Abast,Not_Specified
9993,2018S009443    ,Col.lisiÃ³ lateral,No hi ha causa mediata
9994,2018S009444    ,Caiguda interior vehicle,Not_Specified
9995,2018S009445    ,Col.lisiÃ³ fronto-lateral,Not_Specified
9996,2018S009446    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
9997,2018S009447    ,Col.lisiÃ³ lateral,Not_Specified
9998,2018S009448    ,Altres,No hi ha causa mediata
9999,2018S009449    ,Desconegut,Not_Specified
10000,2018S009450    ,Caiguda interior vehicle,Not_Specified
10001,2018S009451    ,Col.lisiÃ³ lateral,Not_Specified
10002,2018S009452    ,Abast,Not_Specified
10003,2018S009452    ,Col.lisiÃ³ lateral,Not_Specified
10004,2018S009453    ,Caiguda (dues rodes),Not_Specified
10005,2018S009454    ,Col.lisiÃ³ lateral,Not_Specified
10006,2018S009455    ,Col.lisiÃ³ lateral,Not_Specified
10007,2018S009456    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10008,2018S009457    ,Caiguda (dues rodes),Not_Specified
10009,2018S009458    ,Col.lisiÃ³ lateral,Not_Specified
10010,2018S009459    ,Col.lisiÃ³ lateral,Not_Specified
10011,2018S009460    ,Col.lisiÃ³ frontal,No hi ha causa mediata
10012,2018S009461    ,Abast,Not_Specified
10013,2018S009462    ,Col.lisiÃ³ lateral,Not_Specified
10014,2018S009463    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10015,2018S009464    ,Col.lisiÃ³ lateral,Not_Specified
10016,2018S009465    ,Atropellament,Not_Specified
10017,2018S009466    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10018,2018S009467    ,Col.lisiÃ³ lateral,Not_Specified
10019,2018S009468    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
10020,2018S009469    ,Caiguda interior vehicle,Not_Specified
10021,2018S009470    ,Xoc contra element estÃ tic,Not_Specified
10022,2018S009471    ,Caiguda (dues rodes),Not_Specified
10023,2018S009472    ,Col.lisiÃ³ lateral,No hi ha causa mediata
10024,2018S009473    ,Abast multiple,Not_Specified
10025,2018S009474    ,Abast,Not_Specified
10026,2018S009475    ,Atropellament,Not_Specified
10027,2018S009476    ,Caiguda (dues rodes),Not_Specified
10028,2018S009477    ,Caiguda interior vehicle,Not_Specified
10029,2018S009478    ,Atropellament,Not_Specified
10030,2018S009479    ,Caiguda (dues rodes),Not_Specified
10031,2018S009479    ,Col.lisiÃ³ lateral,Not_Specified
10032,2018S009480    ,Abast,No hi ha causa mediata
10033,2018S009481    ,Altres,Not_Specified
10034,2018S009482    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
10035,2018S009483    ,Caiguda (dues rodes),Not_Specified
10036,2018S009484    ,Caiguda interior vehicle,Not_Specified
10037,2018S009485    ,Abast,Not_Specified
10038,2018S009486    ,Col.lisiÃ³ lateral,Not_Specified
10039,2018S009487    ,Col.lisiÃ³ lateral,Not_Specified
10040,2018S009488    ,Abast,No hi ha causa mediata
10041,2018S009489    ,Col.lisiÃ³ lateral,Not_Specified
10042,2018S009490    ,Col.lisiÃ³ lateral,Not_Specified
10043,2018S009491    ,Xoc contra element estÃ tic,Not_Specified
10044,2018S009492    ,Caiguda (dues rodes),Not_Specified
10045,2018S009493    ,Abast,No hi ha causa mediata
10046,2018S009494    ,Abast,Not_Specified
10047,2018S009495    ,Col.lisiÃ³ lateral,Not_Specified
10048,2018S009496    ,Col.lisiÃ³ lateral,Not_Specified
10049,2018S009497    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10050,2018S009498    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10051,2018S009499    ,Col.lisiÃ³ lateral,Not_Specified
10052,2018S009500    ,Caiguda (dues rodes),Not_Specified
10053,2018S009501    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10054,2018S009502    ,Col.lisiÃ³ lateral,Not_Specified
10055,2018S009503    ,Caiguda (dues rodes),Not_Specified
10056,2018S009504    ,Atropellament,Not_Specified
10057,2018S009505    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10058,2018S009506    ,Col.lisiÃ³ lateral,Not_Specified
10059,2018S009507    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10060,2018S009508    ,Col.lisiÃ³ lateral,Not_Specified
10061,2018S009509    ,Col.lisiÃ³ lateral,Not_Specified
10062,2018S009510    ,Abast,Not_Specified
10063,2018S009511    ,Col.lisiÃ³ lateral,Not_Specified
10064,2018S009512    ,Abast,Not_Specified
10065,2018S009513    ,Caiguda (dues rodes),Not_Specified
10066,2018S009514    ,Caiguda (dues rodes),Not_Specified
10067,2018S009515    ,Xoc contra element estÃ tic,Not_Specified
10068,2018S009516    ,Abast,Not_Specified
10069,2018S009517    ,Col.lisiÃ³ lateral,Not_Specified
10070,2018S009518    ,Caiguda (dues rodes),Not_Specified
10071,2018S009519    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10072,2018S009520    ,Caiguda (dues rodes),Not_Specified
10073,2018S009521    ,Abast,Not_Specified
10074,2018S009522    ,Col.lisiÃ³ frontal,Not_Specified
10075,2018S009523    ,Atropellament,Not_Specified
10076,2018S009524    ,Abast,Not_Specified
10077,2018S009525    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10078,2018S009526    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10079,2018S009527    ,Caiguda (dues rodes),Not_Specified
10080,2018S009528    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
10081,2018S009529    ,Col.lisiÃ³ frontal,Not_Specified
10082,2018S009529    ,Caiguda (dues rodes),Not_Specified
10083,2018S009530    ,Col.lisiÃ³ lateral,Not_Specified
10084,2018S009531    ,Col.lisiÃ³ lateral,Not_Specified
10085,2018S009532    ,Abast,Not_Specified
10086,2018S009533    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10087,2018S009534    ,Caiguda interior vehicle,Not_Specified
10088,2018S009535    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10089,2018S009536    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10090,2018S009537    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10091,2018S009538    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10092,2018S009539    ,Col.lisiÃ³ lateral,Not_Specified
10093,2018S009540    ,Abast,Not_Specified
10094,2018S009541    ,Caiguda (dues rodes),Not_Specified
10095,2018S009541    ,Col.lisiÃ³ lateral,Not_Specified
10096,2018S009542    ,Col.lisiÃ³ lateral,Not_Specified
10097,2018S009542    ,Caiguda (dues rodes),Not_Specified
10098,2018S009543    ,Col.lisiÃ³ lateral,Not_Specified
10099,2018S009544    ,Col.lisiÃ³ lateral,Not_Specified
10100,2018S009545    ,Abast,No hi ha causa mediata
10101,2018S009546    ,Caiguda (dues rodes),Not_Specified
10102,2018S009547    ,Caiguda (dues rodes),Not_Specified
10103,2018S009548    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10104,2018S009549    ,Col.lisiÃ³ lateral,Not_Specified
10105,2018S009550    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10106,2018S009551    ,Atropellament,Not_Specified
10107,2018S009552    ,Abast,Not_Specified
10108,2018S009553    ,Col.lisiÃ³ lateral,Not_Specified
10109,2018S009554    ,Col.lisiÃ³ lateral,Not_Specified
10110,2018S009555    ,Abast,Not_Specified
10111,2018S009556    ,Col.lisiÃ³ lateral,Not_Specified
10112,2018S009557    ,Caiguda (dues rodes),Not_Specified
10113,2018S009558    ,Caiguda (dues rodes),Not_Specified
10114,2018S009559    ,Abast multiple,Not_Specified
10115,2018S009560    ,Col.lisiÃ³ lateral,Not_Specified
10116,2018S009561    ,Col.lisiÃ³ lateral,Not_Specified
10117,2018S009562    ,Caiguda interior vehicle,Not_Specified
10118,2018S009563    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10119,2018S009564    ,Caiguda interior vehicle,Not_Specified
10120,2018S009565    ,Abast,Not_Specified
10121,2018S009566    ,Xoc contra element estÃ tic,Not_Specified
10122,2018S009567    ,Col.lisiÃ³ lateral,Not_Specified
10123,2018S009568    ,Atropellament,Not_Specified
10124,2018S009569    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10125,2018S009570    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10126,2018S009571    ,Caiguda (dues rodes),Not_Specified
10127,2018S009572    ,Col.lisiÃ³ lateral,Not_Specified
10128,2018S009573    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10129,2018S009574    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10130,2018S009575    ,Col.lisiÃ³ frontal,Not_Specified
10131,2018S009576    ,Caiguda (dues rodes),No hi ha causa mediata
10132,2018S009577    ,Xoc contra element estÃ tic,Not_Specified
10133,2018S009578    ,Caiguda (dues rodes),Not_Specified
10134,2018S009579    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10135,2018S009580    ,Xoc contra element estÃ tic,Not_Specified
10136,2018S009581    ,Abast,Not_Specified
10137,2018S009582    ,Abast,Not_Specified
10138,2018S009582    ,Atropellament,Not_Specified
10139,2018S009582    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10140,2018S009583    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10141,2018S009584    ,Col.lisiÃ³ lateral,Not_Specified
10142,2018S009585    ,Atropellament,Not_Specified
10143,2018S009586    ,Col.lisiÃ³ lateral,Not_Specified
10144,2018S009587    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10145,2018S009588    ,Abast,No hi ha causa mediata
10146,2018S009589    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10147,2018S009590    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
10148,2018S009591    ,Col.lisiÃ³ lateral,Not_Specified
10149,2018S009592    ,Altres,Not_Specified
10150,2018S009593    ,Col.lisiÃ³ lateral,Not_Specified
10151,2018S009594    ,Abast multiple,Not_Specified
10152,2018S009595    ,Xoc contra element estÃ tic,Not_Specified
10153,2018S009596    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10154,2018S009597    ,Col.lisiÃ³ lateral,Not_Specified
10155,2018S009598    ,Abast,Not_Specified
10156,2018S009599    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10157,2018S009600    ,Xoc amb animal a la calÃ§ada,Not_Specified
10158,2018S009601    ,Atropellament,Not_Specified
10159,2018S009602    ,Col.lisiÃ³ lateral,Not_Specified
10160,2018S009603    ,Abast,Not_Specified
10161,2018S009604    ,Caiguda interior vehicle,Not_Specified
10162,2018S009605    ,Caiguda interior vehicle,Not_Specified
10163,2018S009606    ,Abast,Not_Specified
10164,2018S009607    ,Abast,Not_Specified
10165,2018S009608    ,Caiguda interior vehicle,Not_Specified
10166,2018S009609    ,Abast,Not_Specified
10167,2018S009610    ,Abast,No hi ha causa mediata
10168,2018S009611    ,Col.lisiÃ³ lateral,Not_Specified
10169,2018S009612    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10170,2018S009613    ,Xoc contra element estÃ tic,No hi ha causa mediata
10171,2018S009614    ,Xoc contra element estÃ tic,Not_Specified
10172,2018S009615    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10173,2018S009616    ,Caiguda (dues rodes),Not_Specified
10174,2018S009617    ,Xoc contra element estÃ tic,Not_Specified
10175,2018S009618    ,Abast,Not_Specified
10176,2018S009619    ,Col.lisiÃ³ lateral,Not_Specified
10177,2018S009619    ,Abast,Not_Specified
10178,2018S009620    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10179,2018S009621    ,Abast multiple,No hi ha causa mediata
10180,2018S009622    ,Abast,Not_Specified
10181,2018S009623    ,Atropellament,No hi ha causa mediata
10182,2018S009624    ,Atropellament,Not_Specified
10183,2018S009625    ,Col.lisiÃ³ lateral,Not_Specified
10184,2018S009626    ,Caiguda (dues rodes),Not_Specified
10185,2018S009626    ,Col.lisiÃ³ lateral,Not_Specified
10186,2018S009627    ,Abast,Not_Specified
10187,2018S009627    ,Caiguda (dues rodes),Not_Specified
10188,2018S009627    ,Xoc contra element estÃ tic,Not_Specified
10189,2018S009628    ,Col.lisiÃ³ lateral,Not_Specified
10190,2018S009629    ,Col.lisiÃ³ lateral,Not_Specified
10191,2018S009630    ,Col.lisiÃ³ lateral,Not_Specified
10192,2018S009631    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10193,2018S009632    ,Abast,Not_Specified
10194,2018S009633    ,Col.lisiÃ³ lateral,Not_Specified
10195,2018S009634    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10196,2018S009635    ,Col.lisiÃ³ fronto-lateral,Not_Specified
10197,2018S009636    ,Col.lisiÃ³ lateral,Not_Specified
10198,2018S009637    ,Caiguda (dues rodes),Not_Specified
10199,2018S009638    ,Col.lisiÃ³ lateral,Not_Specified
10200,2018S009639    ,Atropellament,Not_Specified
10201,2018S009640    ,Abast,Not_Specified
10202,2018S009641    ,Col.lisiÃ³ lateral,Not_Specified
10203,2018S009642    ,Col.lisiÃ³ lateral,Not_Specified
