Code,Transport,Longitude,Latitude,Station,District.Name,Neighborhood.Name
K014,Day bus stop,2.1871,41.423531,BUS -62-96-V29--,Sant Andreu,la Sagrera
K014,Day bus stop,2.160814,41.403178000000004,BUS -114--,Gràcia,la Vila de Gràcia
K014,Day bus stop,2.157239,41.404658000000005,BUS -114--,Gràcia,la Vila de Gràcia
K015,Night bus stop,2.183177,41.382773,NITBUS -N0-N6--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Day bus stop,2.119055,41.334373,BUS -21-109--,Sants-Montjuïc,la Marina del Prat Vermell
K015,Night bus stop,2.17699,41.404191,NITBUS -N0--,Eixample,la Sagrada Família
K015,Night bus stop,2.1573330000000004,41.398387,NITBUS -N4--,Gràcia,la Vila de Gràcia
K015,Night bus stop,2.145755,41.396924,NITBUS -N8--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Day bus stop,2.18955,41.453471,BUS -11-V31--,Sant Andreu,la Trinitat Vella
K015,Night bus stop,2.1774,41.424783000000005,NITBUS -N1-N6--,Sant Andreu,el Congrés i els Indians
K015,Night bus stop,2.15333,41.391192,NITBUS -N3-N8--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.17738,41.405674,NITBUS -N0-N1--,Eixample,la Sagrada Família
K014,Day bus stop,2.178269,41.409806,BUS -92-D50--,Eixample,la Sagrada Família
K014,Day bus stop,2.166338,41.415195000000004,BUS -114--,Horta-Guinardó,Can Baró
K015,Night bus stop,2.162507,41.439423,NITBUS -N4-N6--,Nou Barris,la Guineueta
K014,Day bus stop,2.160674,41.396769,BUS -6-33-34-V17-H8--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.163733,41.378384000000004,NITBUS -N6--,Ciutat Vella,el Raval
K015,Night bus stop,2.177447,41.403239,NITBUS -N0-N1-N7-N9--,Eixample,la Sagrada Família
K014,Day bus stop,2.135443,41.427002,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.173798,41.438412,BUS -47-76-B19-H4--,Nou Barris,la Guineueta
K015,Night bus stop,2.173334,41.436997,NITBUS -N1-N6--,Nou Barris,la Guineueta
K015,Night bus stop,2.161833,41.420681,NITBUS -N4-N5--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.210354,41.418419,BUS -V31-136--,Sant Martí,el Besòs i el Maresme
K015,Night bus stop,2.139482,41.382789,NITBUS -N0--,Sants-Montjuïc,Sants
K014,Day bus stop,2.1774270000000002,41.395229,BUS -54--,Eixample,el Fort Pienc
K014,Day bus stop,2.166371,41.398195,BUS -6-33-34--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.1680029999999997,41.398107,NITBUS -N7--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.186763,41.422111,BUS -62-96-H8-V27--,Sant Andreu,la Sagrera
K014,Day bus stop,2.1383509999999997,41.424837,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.144523,41.430176,BUS -V21--,Horta-Guinardó,Montbau
K015,Night bus stop,2.182959,41.397739,NITBUS -N9--,Eixample,el Fort Pienc
K014,Day bus stop,2.167153,41.401499,BUS -39-45-47-55-H8--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.203271,41.433226,BUS -60--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.168902,41.459511,BUS -62-76-83--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.200968,41.447684,BUS -11-60-V33--,Sant Andreu,Baró de Viver
K014,Day bus stop,2.165679,41.435838000000004,BUS -122--,Nou Barris,Can Peguera
K014,Day bus stop,2.126244,41.406804,BUS -123--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.115711,41.385106,NITBUS -N12--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.15745,41.36651,BUS -55--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.107095,41.417644,BUS -118-128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.140861,41.342749,BUS -109--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.154457,41.439865000000005,BUS -45--,Horta-Guinardó,Horta
K014,Day bus stop,2.200387,41.437736,BUS -11-H8--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.2018880000000003,41.434103,BUS -60--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.089768,41.423825,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.087357,41.42264,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.200116,41.44024,BUS -60-M28--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.163316,41.427807,BUS -19-39-102-87--,Horta-Guinardó,Horta
K014,Day bus stop,2.1406259999999997,41.363768,BUS -13--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.2155139999999998,41.407026,BUS -H16--,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Day bus stop,2.118569,41.398419,BUS -68-75-H4--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.118569,41.398419,NITBUS -N7--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.1362490000000003,41.391992,NITBUS -N0--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Day bus stop,2.0950330000000004,41.415896000000004,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.1527060000000002,41.352866,BUS -107--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.158372,41.367088,BUS -55--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.176702,41.460309,BUS -83-D50--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.1348119999999997,41.363991,BUS -46-65-79-L16-L70-L72-L80-L81-L87-L94-L95-H12-V3--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.181496,41.434249,BUS -11-132--,Nou Barris,Porta
K014,Day bus stop,2.143723,41.357575,BUS -125--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.190644,41.390198999999996,BUS -H16--,Sant Martí,la Vila Olímpica del Poblenou
K014,Day bus stop,2.195312,41.384315,BUS -V27--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.178554,41.416201,BUS -117--,Horta-Guinardó,el Guinardó
K015,Night bus stop,2.118484,41.398514,NITBUS -N7--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.20464,41.422821,BUS -33-B24-V31-136--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.202834,41.406584,BUS -V27--,Sant Martí,el Poblenou
K014,Day bus stop,2.205768,41.404373,BUS -V27-V31--,Sant Martí,el Poblenou
K014,Day bus stop,2.189246,41.413338,BUS -192--,Sant Martí,el Clot
K014,Day bus stop,2.175247,41.449482,BUS -127--,Nou Barris,les Roquetes
K014,Day bus stop,2.1764509999999997,41.449902,BUS -127--,Nou Barris,les Roquetes
K014,Day bus stop,2.175636,41.448015000000005,BUS -81--,Nou Barris,les Roquetes
K014,Day bus stop,2.186317,41.451699,BUS -127-80-81--,Nou Barris,la Trinitat Nova
K015,Night bus stop,2.186317,41.451699,NITBUS -N1--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.163584,41.421698,BUS -117--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.144596,41.411446000000005,BUS -22-V17--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.172759,41.430429,BUS -122-V27--,Nou Barris,el Turó de la Peira
K015,Night bus stop,2.176777,41.374819,NITBUS -N0-N6--,Ciutat Vella,el Raval
K014,Day bus stop,2.1533900000000004,41.434125,BUS -45-102--,Horta-Guinardó,Horta
K014,Day bus stop,2.100891,41.429499,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Night bus stop,2.184629,41.427655,NITBUS -N3--,Sant Andreu,la Sagrera
K014,Day bus stop,2.136132,41.416275,BUS -124--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.177429,41.422665,BUS -117-H6-D40--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.176981,41.418865000000004,BUS -117--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.132684,41.417751,BUS -124--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.133642,41.41977,BUS -124--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.149518,41.420995,BUS -119--,Gràcia,el Coll
K014,Day bus stop,2.138921,41.411736,BUS -22-92-123-124-131-V15-H4--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.147868,41.424739,BUS -V15--,Horta-Guinardó,la Vall d'Hebron
K014,Day bus stop,2.206071,41.416317,BUS -V29--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.2078029999999997,41.409752000000005,BUS -B25--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.141436,41.425139,BUS -19-76--,Horta-Guinardó,Montbau
K014,Day bus stop,2.180395,41.38997,BUS -120--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Day bus stop,2.180562,41.381244,BUS -120--,Ciutat Vella,el Barri Gòtic
K015,Night bus stop,2.203722,41.415772,NITBUS -N2--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.187148,41.406234999999995,BUS -192--,Sant Martí,el Clot
K014,Day bus stop,2.187968,41.369183,BUS -39--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.180328,41.458956,BUS -80-83-81--,Nou Barris,Torre Baró
K014,Day bus stop,2.179057,41.458233,BUS -83--,Nou Barris,Torre Baró
K014,Day bus stop,2.140926,41.413291,BUS -129--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.144425,41.414398999999996,BUS -129--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.149299,41.41805,BUS -129-87--,Gràcia,el Coll
K014,Day bus stop,2.113311,41.400639,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.109795,41.403183,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.178344,41.459015,BUS -83--,Nou Barris,Torre Baró
K014,Day bus stop,2.12049,41.399376000000004,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.14289,41.421859000000005,BUS -119--,Horta-Guinardó,la Teixonera
K014,Day bus stop,2.1558599999999997,41.351864,BUS -21-107--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.1710119999999997,41.399349,BUS -33-34--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.147882,41.361393,BUS -13-125--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.190737,41.453449,BUS -126--,Sant Andreu,la Trinitat Vella
K014,Day bus stop,2.180919,41.467591999999996,BUS -83--,Nou Barris,Vallbona
K015,Night bus stop,2.141032,41.379907,NITBUS -N0--,Sants-Montjuïc,Sants
K014,Day bus stop,2.1043279999999998,41.393163,BUS -113--,Les Corts,Pedralbes
K014,Day bus stop,2.180773,41.399395,BUS -V21--,Eixample,el Fort Pienc
K015,Night bus stop,2.149665,41.375707,NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--,Eixample,la Nova Esquerra de l'Eixample
K014,Day bus stop,2.150152,41.375534,BUS -13-91-H12-52--,Eixample,Sant Antoni
K014,Day bus stop,2.196803,41.400359,BUS -6--,Sant Martí,el Poblenou
K015,Night bus stop,2.196803,41.400359,NITBUS -N11-N8--,Sant Martí,el Poblenou
K014,Day bus stop,2.167205,41.375679,BUS -H14--,Ciutat Vella,el Raval
K015,Night bus stop,2.135288,41.381966,NITBUS -N3--,Les Corts,les Corts
K015,Night bus stop,2.135965,41.404529,NITBUS -N8--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.151806,41.432953000000005,BUS -V21--,Horta-Guinardó,la Vall d'Hebron
K014,Day bus stop,2.1196770000000003,41.41972,BUS -111--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.191263,41.401449,BUS -H14--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.164272,41.431571999999996,BUS -122--,Nou Barris,el Turó de la Peira
K014,Day bus stop,2.109269,41.388802,BUS -54--,Les Corts,Pedralbes
K014,Day bus stop,2.138331,41.365809000000006,BUS -V5--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.1985919999999997,41.416887,BUS -V29--,Sant Martí,Sant Martí de Provençals
K014,Day bus stop,2.1895849999999997,41.403127000000005,BUS -92-192--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.197236,41.402128999999995,BUS -H14--,Sant Martí,el Poblenou
K014,Day bus stop,2.160336,41.376564,BUS -13--,Eixample,Sant Antoni
K014,Day bus stop,2.217777,41.418108000000004,BUS -V33--,,
K015,Night bus stop,2.149856,41.388859000000004,NITBUS -N12--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.118455,41.334787,BUS -21--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.173857,41.415839,BUS -H6--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.177228,41.422499,BUS -H6--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.212481,41.415699,BUS -H14--,Sant Martí,el Besòs i el Maresme
K014,Day bus stop,2.1874580000000003,41.398613,BUS -H14--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.143279,41.323091,BUS -PR4-88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.126703,41.387925,BUS -L14--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.208405,41.402387,BUS -V27-V31--,Sant Martí,el Poblenou
K014,Day bus stop,2.181823,41.394391999999996,BUS -54--,Eixample,el Fort Pienc
K014,Day bus stop,2.195887,41.384913,BUS -V21--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.137455,41.380479,BUS -H10-V5--,Sants-Montjuïc,Sants
K014,Day bus stop,2.1794689999999997,41.39587,BUS -54--,Eixample,el Fort Pienc
K014,Day bus stop,2.139352,41.352709000000004,BUS -125--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.168542,41.409046000000004,BUS -92--,Horta-Guinardó,el Baix Guinardó
K014,Day bus stop,2.202897,41.428360999999995,BUS -B24--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.1509669999999996,41.374947999999996,BUS -L80-L81--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.15138,41.37487,BUS -L70-L72-L86-L87--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.1523689999999998,41.424384,BUS -86--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.1749389999999997,41.390208,BUS -B24--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.158028,41.381624,NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--,Eixample,Sant Antoni
K014,Day bus stop,2.174952,41.369061,BUS -88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.158028,41.381624,BUS -L94-L95-E95--,Eixample,Sant Antoni
K014,Day bus stop,2.200411,41.428490999999994,BUS -V31--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.197582,41.386539,BUS -BCTE--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.189682,41.404229,BUS -BCTE--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.146642,41.369309,BUS -BCTO--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.1743069999999998,41.429203,BUS -34-132-H6-V27-V29--,Nou Barris,Vilapicina i la Torre Llobeta
K014,Day bus stop,2.183822,41.380949,BUS -BCTE--,Ciutat Vella,la Barceloneta
K015,Night bus stop,2.186798,41.395734999999995,NITBUS -N0--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.131134,41.39058,BUS -L79-E43--,Les Corts,les Corts
K015,Night bus stop,2.149257,41.420539,NITBUS -N4--,Gràcia,el Coll
K015,Night bus stop,2.175977,41.459565000000005,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.205331,41.431288,BUS -60-B21-B24--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.12288,41.407090000000004,BUS -V9--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.1866369999999997,41.409756,NITBUS -N3--,Sant Martí,el Camp de l'Arpa del Clot
K014,Day bus stop,2.181406,41.426257,BUS -191--,Sant Andreu,el Congrés i els Indians
K016,Airport bus stop,2.1484360000000002,41.37518,AEROBUS -A1-A2--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.193603,41.446437,NITBUS -N9--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.190763,41.441369,BUS -H4--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.159149,41.382857,BUS -H12-52--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.187164,41.409526,BUS -62--,Sant Martí,el Clot
K014,Day bus stop,2.141286,41.422356,BUS -19-27-60-119-V15-H4--,Horta-Guinardó,la Teixonera
K014,Day bus stop,2.127839,41.379201,BUS -H8--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.137797,41.386278999999995,BUS -78-V7--,Les Corts,les Corts
K014,Day bus stop,2.128061,41.389357000000004,BUS -70-H6-V3--,Les Corts,les Corts
K014,Day bus stop,2.13165,41.389542999999996,BUS -7-33-63-67-78-L14-L79-E43--,Les Corts,les Corts
K014,Day bus stop,2.132778,41.392272999999996,BUS -6-34--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.108716,41.387095,BUS -75-EP1-JM-H4-E44--,Les Corts,Pedralbes
K014,Day bus stop,2.110906,41.384584000000004,BUS -H6--,Les Corts,Pedralbes
K014,Day bus stop,2.147407,41.401436,BUS -V15--,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Night bus stop,2.159973,41.386169,NITBUS -N3-N8--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.211264,41.422476,NITBUS -N11-N2--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.181848,41.400475,BUS -62--,Eixample,el Fort Pienc
K014,Day bus stop,2.201162,41.409794,BUS -V27--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.136854,41.375341,BUS -D20-V5-52--,Sants-Montjuïc,Sants
K014,Day bus stop,2.18052,41.447129,BUS -80-81-D50--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.162935,41.368865,BUS -55-150--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.1336060000000003,41.400216,BUS -70-V11--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.131305,41.403183,BUS -70-V11--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.1277060000000003,41.403348,BUS -75-H4--,Sarrià-Sant Gervasi,les Tres Torres
K015,Night bus stop,2.161697,41.42082,NITBUS -N4-N5--,Horta-Guinardó,el Carmel
K015,Night bus stop,2.139051,41.418636,NITBUS -N4--,Gràcia,Vallcarca i els Penitents
K015,Night bus stop,2.1653759999999997,41.439426,NITBUS -N6--,Nou Barris,la Guineueta
K015,Night bus stop,2.208285,41.436502000000004,NITBUS -N8--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.103965,41.384913,BUS -63-68-78--,Les Corts,Pedralbes
K014,Day bus stop,2.134175,41.405838,BUS -V13--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.136878,41.403683,BUS -V13--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.148324,41.435615999999996,BUS -27-60-76-B19-H4--,Horta-Guinardó,la Vall d'Hebron
K014,Day bus stop,2.1993400000000003,41.421048,BUS -V29--,Sant Martí,Sant Martí de Provençals
K014,Day bus stop,2.157692,41.356417,BUS -107--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.1513709999999997,41.355546000000004,BUS -107--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.190936,41.396004,BUS -6-H14--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.111206,41.385704,BUS -EP1-JM-H4-E44--,Les Corts,Pedralbes
K014,Day bus stop,2.194861,41.409594,BUS -H12--,Sant Martí,el Clot
K014,Day bus stop,2.0963380000000003,41.417045,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096567,41.417888,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Night bus stop,2.091507,41.427252,NITBUS -N10--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.0963849999999997,41.417052000000005,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.094651,41.418331,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.094927,41.429833,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.093066,41.425955,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.1358200000000003,41.334101000000004,BUS -110--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.186337,41.422857,BUS -96--,Sant Andreu,la Sagrera
K014,Day bus stop,2.15955,41.419723,BUS -119--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.124248,41.408874,BUS -60--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.160085,41.390221999999994,NITBUS -N7--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.148141,41.37451,BUS -65-79-91-109-165-L70-L72-L94-L95-CJ-H12-H16-E95--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.148141,41.37451,NITBUS -N1-N13-N15-N16-N17-N18--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.147704,41.409243,NITBUS -N4--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.192114,41.434603,BUS -H4-V31--,Sant Andreu,Sant Andreu
K015,Night bus stop,2.192114,41.434603,NITBUS -N9--,Sant Andreu,Sant Andreu
K015,Night bus stop,2.1467110000000003,41.421719,NITBUS -N4--,Horta-Guinardó,la Teixonera
K014,Day bus stop,2.1556,41.38682,BUS -63--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.115268,41.393082,BUS -63-78-V5--,Les Corts,Pedralbes
K014,Day bus stop,2.157637,41.429186,BUS -45-102-112-185--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.121318,41.378332,BUS -M12--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.160838,41.407952,BUS -39-114-116--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K015,Night bus stop,2.1653849999999997,41.391622,NITBUS -N4-N6--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1430029999999998,41.354427,BUS -H16--,Sants-Montjuïc,la Marina del Prat Vermell
K015,Night bus stop,2.139121,41.397751,NITBUS -N7--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.155481,41.380122,NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--,Eixample,la Nova Esquerra de l'Eixample
K015,Night bus stop,2.183014,41.405901,NITBUS -N3-N9--,Eixample,la Sagrada Família
K014,Day bus stop,2.149142,41.420179,BUS -92-129-V17--,Gràcia,el Coll
K014,Day bus stop,2.147579,41.417634,BUS -92-V17--,Gràcia,el Coll
K015,Night bus stop,2.134074,41.383846000000005,NITBUS -N3--,Les Corts,les Corts
K014,Day bus stop,2.123828,41.390465999999996,BUS -34--,Les Corts,Pedralbes
K014,Day bus stop,2.122607,41.387227,BUS -67-75-L14-L79-E43--,Les Corts,Pedralbes
K014,Day bus stop,2.161481,41.380678,BUS -55-120-H16-D50--,Eixample,Sant Antoni
K014,Day bus stop,2.146647,41.392055,BUS -27-D40--,Eixample,l'Antiga Esquerra de l'Eixample
